REGION,DIVISION,STATE,NAME,SEX,ORIGIN,RACE,ESTIMATESBASE2000,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004,POPESTIMATE2005,POPESTIMATE2006,POPESTIMATE2007,POPESTIMATE2008,POPESTIMATE2009,CENSUS2010POP,POPESTIMATE2010
2,4,31,Nebraska,1,2,5,185,187,233,265,273,302,348,397,442,467,504,571,568
2,4,31,Nebraska,1,2,6,689,717,876,1072,1247,1419,1619,1794,2020,2239,2439,2638,2750
2,4,31,Nebraska,2,0,0,867903,868980,871208,874803,879362,883984,889468,894687,900106,905814,913619,920045,921916
2,4,31,Nebraska,2,0,1,804007,804665,804652,806285,808502,810590,813846,816422,819247,821915,827136,831428,832848
2,4,31,Nebraska,2,0,2,35391,35494,36171,36668,37228,37967,38538,39341,40093,41005,41696,42274,42399
2,4,31,Nebraska,2,0,3,7918,7979,8306,8513,8906,9286,9641,10064,10435,11103,11309,11669,11683
2,4,31,Nebraska,2,0,4,11664,11814,12319,12919,13571,14157,14642,15117,15702,16220,16812,17339,17433
2,4,31,Nebraska,2,0,5,455,458,516,572,588,654,700,762,787,902,969,988,986
2,4,31,Nebraska,2,0,6,8468,8570,9244,9846,10567,11330,12101,12981,13842,14669,15697,16347,16567
2,4,31,Nebraska,2,1,0,824918,825507,824114,824131,825042,826451,828484,830148,832286,834078,837652,840789,842040
2,4,31,Nebraska,2,1,1,763819,764065,761045,759501,758673,758029,758590,758445,758637,758463,759988,761631,762558
2,4,31,Nebraska,2,1,2,34600,34697,35231,35647,36151,36809,37227,37848,38538,39235,39818,40300,40405
2,4,31,Nebraska,2,1,3,6939,6953,7012,7082,7155,7316,7356,7414,7496,7575,7596,7642,7648
2,4,31,Nebraska,2,1,4,11439,11588,12063,12642,13264,13850,14270,14713,15222,15744,16315,16797,16889
2,4,31,Nebraska,2,1,5,332,332,350,372,370,401,423,443,441,491,517,491,492
2,4,31,Nebraska,2,1,6,7789,7872,8413,8887,9429,10046,10618,11285,11952,12570,13418,13928,14048
2,4,31,Nebraska,2,2,0,42985,43473,47094,50672,54320,57533,60984,64539,67820,71736,75967,79256,79876
2,4,31,Nebraska,2,2,1,40188,40600,43607,46784,49829,52561,55256,57977,60610,63452,67148,69797,70290
2,4,31,Nebraska,2,2,2,791,797,940,1021,1077,1158,1311,1493,1555,1770,1878,1974,1994
2,4,31,Nebraska,2,2,3,979,1026,1294,1431,1751,1970,2285,2650,2939,3528,3713,4027,4035
2,4,31,Nebraska,2,2,4,225,226,256,277,307,307,372,404,480,476,497,542,544
2,4,31,Nebraska,2,2,5,123,126,166,200,218,253,277,319,346,411,452,497,494
2,4,31,Nebraska,2,2,6,679,698,831,959,1138,1284,1483,1696,1890,2099,2279,2419,2519
4,8,32,Nevada,0,0,0,1998250,2018741,2098399,2173791,2248850,2346222,2432143,2522658,2601072,2653630,2684665,2700551,2704642
4,8,32,Nevada,0,0,1,1682522,1697938,1751909,1801308,1850553,1915799,1968095,2022570,2067437,2092646,2104015,2106494,2108641
4,8,32,Nevada,0,0,2,140125,141698,150616,159264,167550,178908,190486,203042,213754,222366,228060,231224,231613
4,8,32,Nevada,0,0,3,28281,28597,30026,31282,32660,34325,35926,37794,39855,41322,42338,42965,43095
4,8,32,Nevada,0,0,4,93601,95554,105307,115869,126276,138751,152235,166609,180039,190639,197944,203478,204483
4,8,32,Nevada,0,0,5,9166,9353,10317,11317,12244,13299,14399,15687,16858,18077,18775,19307,19380
4,8,32,Nevada,0,0,6,44555,45601,50224,54751,59567,65140,71002,76956,83129,88580,93533,97083,97430
4,8,32,Nevada,0,1,0,1604284,1618481,1665003,1708410,1753471,1814559,1861616,1909229,1947682,1971751,1981298,1984050,1984576
4,8,32,Nevada,0,1,1,1312191,1322038,1347170,1368956,1392882,1426947,1445995,1463654,1474947,1477687,1472828,1466653,1465408
4,8,32,Nevada,0,1,2,133006,134409,142142,149559,156625,166475,176394,187171,196127,202972,207455,209494,209729
4,8,32,Nevada,0,1,3,21658,21807,22273,22534,22748,23174,23559,23919,24340,24390,24096,23699,23757
4,8,32,Nevada,0,1,4,90536,92361,101532,111458,121282,133070,145805,159352,171982,181736,188169,192781,193740
4,8,32,Nevada,0,1,5,7950,8108,8850,9659,10317,11185,11981,13039,13875,14804,15261,15642,15700
4,8,32,Nevada,0,1,6,38943,39758,43036,46244,49617,53708,57882,62094,66411,70162,73489,75781,76242
4,8,32,Nevada,0,2,0,393966,400260,433396,465381,495379,531663,570527,613429,653390,681879,703367,716501,720066
4,8,32,Nevada,0,2,1,370331,375900,404739,432352,457671,488852,522100,558916,592490,614959,631187,639841,643233
4,8,32,Nevada,0,2,2,7119,7289,8474,9705,10925,12433,14092,15871,17627,19394,20605,21730,21884
4,8,32,Nevada,0,2,3,6623,6790,7753,8748,9912,11151,12367,13875,15515,16932,18242,19266,19338
4,8,32,Nevada,0,2,4,3065,3193,3775,4411,4994,5681,6430,7257,8057,8903,9775,10697,10743
4,8,32,Nevada,0,2,5,1216,1245,1467,1658,1927,2114,2418,2648,2983,3273,3514,3665,3680
4,8,32,Nevada,0,2,6,5612,5843,7188,8507,9950,11432,13120,14862,16718,18418,20044,21302,21188
4,8,32,Nevada,1,0,0,1018048,1028426,1067549,1104027,1140715,1189636,1233297,1278665,1317020,1343029,1357047,1363616,1365911
4,8,32,Nevada,1,0,1,863423,871336,898248,922378,946661,980027,1007557,1035565,1057762,1070368,1074855,1075326,1076664
4,8,32,Nevada,1,0,2,71085,71903,76280,80585,84962,90609,96344,102615,107993,112427,115349,116913,117149
4,8,32,Nevada,1,0,3,14282,14443,15098,15688,16258,17088,17944,18945,20039,20833,21415,21606,21674
4,8,32,Nevada,1,0,4,42566,43439,47819,52611,57206,62904,69022,75432,81575,86454,89737,92185,92635
4,8,32,Nevada,1,0,5,4626,4717,5209,5709,6189,6727,7240,7918,8439,9063,9419,9651,9683
4,8,32,Nevada,1,0,6,22066,22588,24895,27056,29439,32281,35190,38190,41212,43884,46272,47935,48106
4,8,32,Nevada,1,1,0,807929,815116,837767,858508,880522,911248,935367,959365,978385,991205,995274,996547,996908
4,8,32,Nevada,1,1,1,665437,670511,683059,693650,705512,723392,734082,743871,749984,752310,749708,746850,746350
4,8,32,Nevada,1,1,2,67481,68215,72016,75692,79460,84326,89216,94626,99085,102705,104991,106062,106217
4,8,32,Nevada,1,1,3,10709,10787,10957,11047,11074,11262,11509,11685,11906,11953,11776,11530,11559
4,8,32,Nevada,1,1,4,41061,41873,45969,50461,54769,60064,65881,71882,77627,82112,84951,86935,87362
4,8,32,Nevada,1,1,5,3990,4067,4449,4839,5203,5625,6026,6546,6902,7402,7586,7797,7823
4,8,32,Nevada,1,1,6,19251,19663,21317,22819,24504,26579,28653,30755,32881,34723,36262,37373,37597
4,8,32,Nevada,1,2,0,210119,213310,229782,245519,260193,278388,297930,319300,338635,351824,361773,367069,369003
4,8,32,Nevada,1,2,1,197986,200825,215189,228728,241149,256635,273475,291694,307778,318058,325147,328476,330314
4,8,32,Nevada,1,2,2,3604,3688,4264,4893,5502,6283,7128,7989,8908,9722,10358,10851,10932
4,8,32,Nevada,1,2,3,3573,3656,4141,4641,5184,5826,6435,7260,8133,8880,9639,10076,10115
4,8,32,Nevada,1,2,4,1505,1566,1850,2150,2437,2840,3141,3550,3948,4342,4786,5250,5273
4,8,32,Nevada,1,2,5,636,650,760,870,986,1102,1214,1372,1537,1661,1833,1854,1860
4,8,32,Nevada,1,2,6,2815,2925,3578,4237,4935,5702,6537,7435,8331,9161,10010,10562,10509
4,8,32,Nevada,2,0,0,980202,990315,1030850,1069764,1108135,1156586,1198846,1243993,1284052,1310601,1327618,1336935,1338731
4,8,32,Nevada,2,0,1,819099,826602,853661,878930,903892,935772,960538,987005,1009675,1022278,1029160,1031168,1031977
4,8,32,Nevada,2,0,2,69040,69795,74336,78679,82588,88299,94142,100427,105761,109939,112711,114311,114464
4,8,32,Nevada,2,0,3,13999,14154,14928,15594,16402,17237,17982,18849,19816,20489,20923,21359,21421
4,8,32,Nevada,2,0,4,51035,52115,57488,63258,69070,75847,83213,91177,98464,104185,108207,111293,111848
4,8,32,Nevada,2,0,5,4540,4636,5108,5608,6055,6572,7159,7769,8419,9014,9356,9656,9697
4,8,32,Nevada,2,0,6,22489,23013,25329,27695,30128,32859,35812,38766,41917,44696,47261,49148,49324
4,8,32,Nevada,2,1,0,796355,803365,827236,849902,872949,903311,926249,949864,969297,980546,986024,987503,987668
4,8,32,Nevada,2,1,1,646754,651527,664111,675306,687370,703555,711913,719783,724963,725377,723120,719803,719058
4,8,32,Nevada,2,1,2,65525,66194,70126,73867,77165,82149,87178,92545,97042,100267,102464,103432,103512
4,8,32,Nevada,2,1,3,10949,11020,11316,11487,11674,11912,12050,12234,12434,12437,12320,12169,12198
4,8,32,Nevada,2,1,4,49475,50488,55563,60997,66513,73006,79924,87470,94355,99624,103218,105846,106378
4,8,32,Nevada,2,1,5,3960,4041,4401,4820,5114,5560,5955,6493,6973,7402,7675,7845,7877
4,8,32,Nevada,2,1,6,19692,20095,21719,23425,25113,27129,29229,31339,33530,35439,37227,38408,38645
4,8,32,Nevada,2,2,0,183847,186950,203614,219862,235186,253275,272597,294129,314755,330055,341594,349432,351063
4,8,32,Nevada,2,2,1,172345,175075,189550,203624,216522,232217,248625,267222,284712,296901,306040,311365,312919
4,8,32,Nevada,2,2,2,3515,3601,4210,4812,5423,6150,6964,7882,8719,9672,10247,10879,10952
4,8,32,Nevada,2,2,3,3050,3134,3612,4107,4728,5325,5932,6615,7382,8052,8603,9190,9223
4,8,32,Nevada,2,2,4,1560,1627,1925,2261,2557,2841,3289,3707,4109,4561,4989,5447,5470
4,8,32,Nevada,2,2,5,580,595,707,788,941,1012,1204,1276,1446,1612,1681,1811,1820
4,8,32,Nevada,2,2,6,2797,2918,3610,4270,5015,5730,6583,7427,8387,9257,10034,10740,10679
1,1,33,New Hampshire,0,0,0,1235807,1239882,1255517,1269089,1279840,1290121,1298492,1308389,1312540,1315906,1316102,1316470,1316759
1,1,33,New Hampshire,0,0,1,1195977,1199618,1211196,1221276,1228935,1236305,1241585,1248429,1250276,1250859,1249055,1248321,1248246
1,1,33,New Hampshire,0,0,2,9948,9980,11031,11784,12493,13224,13888,14737,15121,15739,16108,16365,16351
1,1,33,New Hampshire,0,0,3,3072,3088,3221,3279,3377,3400,3443,3551,3582,3675,3619,3530,3491
1,1,33,New Hampshire,0,0,4,16297,16560,18509,20209,21664,23004,24510,25579,26672,27743,28568,28933,29024
1,1,33,New Hampshire,0,0,5,407,407,466,489,496,493,507,512,503,510,568,532,524
1,1,33,New Hampshire,0,0,6,10106,10229,11094,12052,12875,13695,14559,15581,16386,17380,18184,18789,19123
1,1,33,New Hampshire,0,1,0,1215321,1219185,1232468,1243801,1252815,1261341,1268063,1276051,1278798,1280704,1279772,1279766,1279679
1,1,33,New Hampshire,0,1,1,1177925,1181370,1191067,1199197,1205374,1211311,1215265,1220685,1221316,1220898,1218157,1217211,1216976
1,1,33,New Hampshire,0,1,2,8633,8653,9513,10136,10798,11303,11908,12583,12977,13380,13682,13870,13849
1,1,33,New Hampshire,0,1,3,2751,2765,2814,2839,2864,2897,2906,2895,2877,2901,2841,2728,2694
1,1,33,New Hampshire,0,1,4,16127,16390,18288,19999,21442,22760,24253,25303,26376,27415,28252,28592,28683
1,1,33,New Hampshire,0,1,5,332,332,371,391,374,365,370,363,347,333,372,336,322
1,1,33,New Hampshire,0,1,6,9553,9675,10415,11239,11963,12705,13361,14222,14905,15777,16468,17029,17155
1,1,33,New Hampshire,0,2,0,20486,20697,23049,25288,27025,28780,30429,32338,33742,35202,36330,36704,37080
1,1,33,New Hampshire,0,2,1,18052,18248,20129,22079,23561,24994,26320,27744,28960,29961,30898,31110,31270
1,1,33,New Hampshire,0,2,2,1315,1327,1518,1648,1695,1921,1980,2154,2144,2359,2426,2495,2502
1,1,33,New Hampshire,0,2,3,321,323,407,440,513,503,537,656,705,774,778,802,797
1,1,33,New Hampshire,0,2,4,170,170,221,210,222,244,257,276,296,328,316,341,341
1,1,33,New Hampshire,0,2,5,75,75,95,98,122,128,137,149,156,177,196,196,202
1,1,33,New Hampshire,0,2,6,553,554,679,813,912,990,1198,1359,1481,1603,1716,1760,1968
1,1,33,New Hampshire,1,0,0,607695,609771,618105,625409,631327,636276,640560,645616,647553,649330,649227,649394,649636
1,1,33,New Hampshire,1,0,1,587370,589241,595557,601121,605443,609041,611770,615341,616182,616657,615571,615130,615197
1,1,33,New Hampshire,1,0,2,5528,5556,6095,6551,6938,7264,7662,8131,8388,8729,8940,9169,9165
1,1,33,New Hampshire,1,0,3,1634,1643,1691,1696,1749,1733,1764,1823,1843,1893,1861,1842,1819
1,1,33,New Hampshire,1,0,4,7951,8068,9038,9833,10546,11188,11945,12384,12809,13244,13567,13714,13757
1,1,33,New Hampshire,1,0,5,191,191,232,226,242,253,244,237,238,248,288,262,253
1,1,33,New Hampshire,1,0,6,5021,5072,5492,5982,6409,6797,7175,7700,8093,8559,9000,9277,9445
1,1,33,New Hampshire,1,1,0,597196,599168,606311,612458,617450,621561,625115,629253,630508,631551,631007,631007,631061
1,1,33,New Hampshire,1,1,1,578133,579913,585254,589809,593355,596274,598398,601268,601555,601537,600112,599623,599604
1,1,33,New Hampshire,1,1,2,4834,4851,5312,5700,6054,6264,6648,7033,7262,7496,7687,7834,7829
1,1,33,New Hampshire,1,1,3,1469,1476,1488,1471,1481,1479,1498,1487,1483,1487,1442,1413,1393
1,1,33,New Hampshire,1,1,4,7862,7979,8924,9727,10437,11063,11829,12264,12684,13107,13428,13562,13606
1,1,33,New Hampshire,1,1,5,149,149,177,173,177,188,171,162,160,162,185,165,156
1,1,33,New Hampshire,1,1,6,4749,4800,5156,5578,5946,6293,6571,7039,7364,7762,8153,8410,8473
1,1,33,New Hampshire,1,2,0,10499,10603,11794,12951,13877,14715,15445,16363,17045,17779,18220,18387,18575
1,1,33,New Hampshire,1,2,1,9237,9328,10303,11312,12088,12767,13372,14073,14627,15120,15459,15507,15593
1,1,33,New Hampshire,1,2,2,694,705,783,851,884,1000,1014,1098,1126,1233,1253,1335,1336
1,1,33,New Hampshire,1,2,3,165,167,203,225,268,254,266,336,360,406,419,429,426
1,1,33,New Hampshire,1,2,4,89,89,114,106,109,125,116,120,125,137,139,152,151
1,1,33,New Hampshire,1,2,5,42,42,55,53,65,65,73,75,78,86,103,97,97
1,1,33,New Hampshire,1,2,6,272,272,336,404,463,504,604,661,729,797,847,867,972
1,1,33,New Hampshire,2,0,0,628112,630111,637412,643680,648513,653845,657932,662773,664987,666576,666875,667076,667123
1,1,33,New Hampshire,2,0,1,608607,610377,615639,620155,623492,627264,629815,633088,634094,634202,633484,633191,633049
1,1,33,New Hampshire,2,0,2,4420,4424,4936,5233,5555,5960,6226,6606,6733,7010,7168,7196,7186
1,1,33,New Hampshire,2,0,3,1438,1445,1530,1583,1628,1667,1679,1728,1739,1782,1758,1688,1672
1,1,33,New Hampshire,2,0,4,8346,8492,9471,10376,11118,11816,12565,13195,13863,14499,15001,15219,15267
1,1,33,New Hampshire,2,0,5,216,216,234,263,254,240,263,275,265,262,280,270,271
1,1,33,New Hampshire,2,0,6,5085,5157,5602,6070,6466,6898,7384,7881,8293,8821,9184,9512,9678
1,1,33,New Hampshire,2,1,0,618125,620017,626157,631343,635365,639780,642948,646798,648290,649153,648765,648759,648618
1,1,33,New Hampshire,2,1,1,599792,601457,605813,609388,612019,615037,616867,619417,619761,619361,618045,617588,617372
1,1,33,New Hampshire,2,1,2,3799,3802,4201,4436,4744,5039,5260,5550,5715,5884,5995,6036,6020
1,1,33,New Hampshire,2,1,3,1282,1289,1326,1368,1383,1418,1408,1408,1394,1414,1399,1315,1301
1,1,33,New Hampshire,2,1,4,8265,8411,9364,10272,11005,11697,12424,13039,13692,14308,14824,15030,15077
1,1,33,New Hampshire,2,1,5,183,183,194,218,197,177,199,201,187,171,187,171,166
1,1,33,New Hampshire,2,1,6,4804,4875,5259,5661,6017,6412,6790,7183,7541,8015,8315,8619,8682
1,1,33,New Hampshire,2,2,0,9987,10094,11255,12337,13148,14065,14984,15975,16697,17423,18110,18317,18505
1,1,33,New Hampshire,2,2,1,8815,8920,9826,10767,11473,12227,12948,13671,14333,14841,15439,15603,15677
1,1,33,New Hampshire,2,2,2,621,622,735,797,811,921,966,1056,1018,1126,1173,1160,1166
1,1,33,New Hampshire,2,2,3,156,156,204,215,245,249,271,320,345,368,359,373,371
1,1,33,New Hampshire,2,2,4,81,81,107,104,113,119,141,156,171,191,177,189,190
1,1,33,New Hampshire,2,2,5,33,33,40,45,57,63,64,74,78,91,93,99,105
1,1,33,New Hampshire,2,2,6,281,282,343,409,449,486,594,698,752,806,869,893,996
1,2,34,New Jersey,0,0,0,8414764,8430621,8492671,8552643,8601402,8634561,8651974,8661679,8677885,8711090,8755602,8791894,8801624
1,2,34,New Jersey,0,0,1,6587980,6593966,6606138,6617979,6622522,6615292,6595551,6571143,6550031,6542862,6543428,6546498,6549429
1,2,34,New Jersey,0,0,2,1212323,1214799,1225586,1235091,1243880,1250367,1253750,1256590,1259993,1264816,1274062,1282005,1284377
1,2,34,New Jersey,0,0,3,24019,24509,26697,29059,31252,33579,36024,38230,40834,43537,47046,49907,50130
1,2,34,New Jersey,0,0,4,494388,499861,530003,559494,586091,610994,635570,657689,681789,706964,729996,746212,749675
1,2,34,New Jersey,0,0,5,5689,5750,5977,6264,6442,6486,6812,6950,7059,7236,7593,7731,7787
1,2,34,New Jersey,0,0,6,90365,91736,98270,104756,111215,117843,124267,131077,138179,145675,153477,159541,160226
1,2,34,New Jersey,0,1,0,7297528,7301718,7318939,7333796,7337879,7329810,7308642,7280639,7257998,7246565,7239732,7236750,7237587
1,2,34,New Jersey,0,1,1,5604832,5601464,5578892,5555789,5525789,5488172,5440558,5389373,5340793,5301078,5264148,5238374,5233566
1,2,34,New Jersey,0,1,2,1117301,1118695,1124362,1128961,1132849,1134136,1132716,1130682,1129110,1128625,1131976,1135566,1136960
1,2,34,New Jersey,0,1,3,11997,11960,12126,12363,12401,12451,12482,12444,12483,12512,12656,12729,12791
1,2,34,New Jersey,0,1,4,488062,493417,523018,551939,577956,602229,626117,647502,670873,695290,717393,732985,736376
1,2,34,New Jersey,0,1,5,2504,2508,2582,2590,2597,2580,2584,2565,2537,2554,2544,2459,2492
1,2,34,New Jersey,0,1,6,72832,73674,77959,82154,86287,90242,94185,98073,102202,106506,111015,114637,115402
1,2,34,New Jersey,0,2,0,1117236,1128903,1173732,1218847,1263523,1304751,1343332,1381040,1419887,1464525,1515870,1555144,1564037
1,2,34,New Jersey,0,2,1,983148,992502,1027246,1062190,1096733,1127120,1154993,1181770,1209238,1241784,1279280,1308124,1315863
1,2,34,New Jersey,0,2,2,95022,96104,101224,106130,111031,116231,121034,125908,130883,136191,142086,146439,147417
1,2,34,New Jersey,0,2,3,12022,12549,14571,16696,18851,21128,23542,25786,28351,31025,34390,37178,37339
1,2,34,New Jersey,0,2,4,6326,6444,6985,7555,8135,8765,9453,10187,10916,11674,12603,13227,13299
1,2,34,New Jersey,0,2,5,3185,3242,3395,3674,3845,3906,4228,4385,4522,4682,5049,5272,5295
1,2,34,New Jersey,0,2,6,17533,18062,20311,22602,24928,27601,30082,33004,35977,39169,42462,44904,44824
1,2,34,New Jersey,1,0,0,4083038,4090509,4122739,4153842,4179438,4197597,4208429,4213580,4222737,4241189,4262096,4279600,4285192
1,2,34,New Jersey,1,0,1,3206115,3209077,3217602,3226278,3231303,3229952,3222972,3212560,3203784,3202238,3203220,3205019,3207104
1,2,34,New Jersey,1,0,2,572658,573645,578243,582400,586032,589146,590948,592048,593554,596175,599733,603322,604624
1,2,34,New Jersey,1,0,3,12501,12741,13849,15017,16069,17304,18561,19637,21131,22552,24423,26132,26242
1,2,34,New Jersey,1,0,4,244699,247303,261933,275758,288410,300285,311651,321652,333018,345212,355857,363216,364944
1,2,34,New Jersey,1,0,5,2898,2923,3051,3130,3224,3261,3422,3506,3574,3644,3794,3870,3893
1,2,34,New Jersey,1,0,6,44167,44820,48061,51259,54400,57649,60875,64177,67676,71368,75069,78041,78385
1,2,34,New Jersey,1,1,0,3517471,3519176,3528703,3537116,3540198,3537841,3529390,3515712,3505529,3501995,3498037,3496182,3497103
1,2,34,New Jersey,1,1,1,2707754,2706084,2696955,2687951,2675336,2658946,2637829,2614017,2591765,2574275,2557155,2544964,2542975
1,2,34,New Jersey,1,1,2,525497,525968,528056,529835,531136,531702,531356,530065,529090,529145,530031,531542,532330
1,2,34,New Jersey,1,1,3,6010,5986,6069,6169,6171,6211,6177,6122,6138,6131,6169,6203,6233
1,2,34,New Jersey,1,1,4,241502,244052,258421,271968,284327,295894,306940,316580,327594,339396,349560,356617,358308
1,2,34,New Jersey,1,1,5,1260,1257,1288,1278,1278,1240,1262,1266,1240,1245,1228,1198,1214
1,2,34,New Jersey,1,1,6,35448,35829,37914,39915,41950,43848,45826,47662,49702,51803,53894,55658,56043
1,2,34,New Jersey,1,2,0,565567,571333,594036,616726,639240,659756,679039,697868,717208,739194,764059,783418,788089
1,2,34,New Jersey,1,2,1,498361,502993,520647,538327,555967,571006,585143,598543,612019,627963,646065,660055,664129
1,2,34,New Jersey,1,2,2,47161,47677,50187,52565,54896,57444,59592,61983,64464,67030,69702,71780,72294
1,2,34,New Jersey,1,2,3,6491,6755,7780,8848,9898,11093,12384,13515,14993,16421,18254,19929,20009
1,2,34,New Jersey,1,2,4,3197,3251,3512,3790,4083,4391,4711,5072,5424,5816,6297,6599,6636
1,2,34,New Jersey,1,2,5,1638,1666,1763,1852,1946,2021,2160,2240,2334,2399,2566,2672,2679
1,2,34,New Jersey,1,2,6,8719,8991,10147,11344,12450,13801,15049,16515,17974,19565,21175,22383,22342
1,2,34,New Jersey,2,0,0,4331726,4340112,4369932,4398801,4421964,4436964,4443545,4448099,4455148,4469901,4493506,4512294,4516432
1,2,34,New Jersey,2,0,1,3381865,3384889,3388536,3391701,3391219,3385340,3372579,3358583,3346247,3340624,3340208,3341479,3342325
1,2,34,New Jersey,2,0,2,639665,641154,647343,652691,657848,661221,662802,664542,666439,668641,674329,678683,679753
1,2,34,New Jersey,2,0,3,11518,11768,12848,14042,15183,16275,17463,18593,19703,20985,22623,23775,23888
1,2,34,New Jersey,2,0,4,249689,252558,268070,283736,297681,310709,323919,336037,348771,361752,374139,382996,384731
1,2,34,New Jersey,2,0,5,2791,2827,2926,3134,3218,3225,3390,3444,3485,3592,3799,3861,3894
1,2,34,New Jersey,2,0,6,46198,46916,50209,53497,56815,60194,63392,66900,70503,74307,78408,81500,81841
1,2,34,New Jersey,2,1,0,3780057,3782542,3790236,3796680,3797681,3791969,3779252,3764927,3752469,3744570,3741695,3740568,3740484
1,2,34,New Jersey,2,1,1,2897078,2895380,2881937,2867838,2850453,2829226,2802729,2775356,2749028,2726803,2706993,2693410,2690591
1,2,34,New Jersey,2,1,2,591804,592727,596306,599126,601713,602434,601360,600617,600020,599480,601945,604024,604630
